,Open,High,Low,Close,Volume,SMA_7,SMA_21,EMA_21,BB_Width,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Volume_Ratio,Return_1d,Return_5d,Return_21d,Lag_1,Lag_2,Lag_3,Lag_5,Target
2021-07-09,142.6589103890197,154.88179143599527,152.92860310564654,153.34253813731382,4825048,143.27029309419945,141.0910936727761,141.8848776734196,0.09824655451199985,68.34539867915251,1.4666747570703365,0.7216396133661724,0.745035143704164,3.4503425918176283,0.7787356507581755,0.07298709798309111,0.08446900177250849,0.05420197848015129,0.010336630769146593,0.009481125178887773,0.008062047674191275,-0.022595000664370257,1
2021-07-12,153.28173658393837,156.50919567575744,154.5783147280789,155.56771276395395,5639792,144.8274676714357,141.76175731915603,143.12877177255908,0.13344807794567823,74.78801668727706,2.3703834477856276,1.0513883802500636,1.318995067535564,3.4645577297890333,0.8922541752845606,0.01451113731173237,0.11918758904838289,0.09954453403242014,0.07298709798309111,0.010336630769146593,0.009481125178887773,-0.016960256588420375,1
2021-07-13,155.60144558393128,160.06478606780422,158.365981089705,159.27862168614803,6475896,147.3817381017005,142.6732501101099,144.5969399465217,0.1719240687526689,77.0868497820346,3.3474313280619867,1.5105969698124484,1.8368343582495383,3.669708810269729,1.0160739008252642,0.023853978799731612,0.1367203722372643,0.13658998915752196,0.01451113731173237,0.07298709798309111,0.010336630769146593,0.008062047674191275,1
2021-07-14,158.56176187520393,163.3922336877655,161.11898907477664,162.3473116917015,4998852,150.71698692127185,143.63404174398363,146.2106101051744,0.21007063171112098,78.77199066434669,4.3195730999117075,2.0723921958323004,2.247180904079407,3.854526944297563,0.8266531379720553,0.01926617629577554,0.14773877235443167,0.14191831440871772,0.023853978799731612,0.01451113731173237,0.07298709798309111,0.009481125178887773,1
2021-07-15,161.96798539125805,166.24860966406646,162.61032419335183,164.58453790089501,5170941,154.21174959619734,144.6702417770273,147.88096717751264,0.24305099889160692,85.56332867762178,5.210464919616641,2.700006740589169,2.510458179027472,3.8725606073577796,0.8764462311729498,0.013780494335761118,0.15165098895801377,0.15235639191086991,0.01926617629577554,0.023853978799731612,0.01451113731173237,0.010336630769146593,0
2021-07-16,165.25163502389975,164.6764509924962,162.35694943204055,163.90816612689838,4947781,157.420101070608,145.8186433245572,149.33798526382043,0.2652079906423058,83.79336955082843,5.79512298533885,3.319029989539105,2.476092995799745,3.9105870417682547,0.879256583020898,-0.004109570574630239,0.06890213321057281,0.17251687114899017,0.013780494335761118,0.01926617629577554,0.023853978799731612,0.07298709798309111,1
2021-07-19,164.34392804457465,166.7306426975846,165.35280716042269,166.24663597807546,7945580,160.7536463264266,147.06185946498059,150.87513532875272,0.287525126400633,84.1759185132898,6.373691737376447,3.9299623391065737,2.4437293982698733,3.923026338246846,1.3916692753817175,0.014266951466997746,0.06864485582766688,0.1862973253170972,-0.004109570574630239,0.013780494335761118,0.01926617629577554,0.01451113731173237,0
2021-07-20,166.21539512104624,165.54444942086056,162.43726900149395,164.09513587347706,6372509,162.28973171730703,148.15765490895487,152.07695356009128,0.29674314231602333,78.42104340081995,6.58272204202629,4.460514279690518,2.1222077623357727,3.959009372735108,1.1383283288489334,-0.012941615882574253,0.03023955215295482,0.16310706417218146,0.014266951466997746,-0.004109570574630239,0.013780494335761118,0.023853978799731612,0
2021-07-21,164.21482200435318,165.057275788252,162.9389124599381,163.40917006168607,5886860,163.40993990269735,149.3221252634646,153.10715506023627,0.30084757956450264,75.25615206961608,6.616754528865158,4.891762329525446,1.7249921993397122,3.791807753059593,1.034462477649447,-0.004180293389804635,0.006540658782210329,0.17598377855322345,-0.012941615882574253,0.014266951466997746,-0.004109570574630239,0.01926617629577554,0
2021-07-22,163.2649242907573,162.28033741280979,161.72292465958466,161.93912968059036,3241735,163.79001247333196,150.39997384589077,153.91006184390483,0.2994602714403316,79.09036495478553,6.450745369590351,5.2035589375384275,1.2471864320519233,3.6422130851804013,0.5743101565035414,-0.008996070297283665,-0.016073248763487147,0.16248470934153825,-0.004180293389804635,-0.012941615882574253,0.014266951466997746,0.013780494335761118,1
2021-07-23,162.59818147911076,162.72290050871288,161.6062020645542,162.13296104569454,4632318,163.75939095247386,151.48030135846906,154.6575981349766,0.29006303528822264,84.94303352714702,6.262630776838222,5.415373305398386,0.8472574714398355,3.4415371587058274,0.8005950681475322,0.00119693964940093,-0.010830485894335884,0.1626928288716296,-0.008996070297283665,-0.004180293389804635,-0.012941615882574253,-0.004109570574630239,1
2021-07-26,162.03550977562182,169.47877947804145,168.24369430620277,169.04573638654537,7721102,164.39670502185248,153.02225418114935,155.96561070330102,0.2880200992691186,87.18543536058803,6.595325003133439,5.6513636449453974,0.9439613581880417,3.7979905310137747,1.3453628897692498,0.04263645896717194,0.016837034878943724,0.23693757680547378,0.00119693964940093,-0.008996070297283665,-0.004180293389804635,0.014266951466997746,0
2021-07-27,169.16331213811637,164.6460124810675,162.77089753326067,163.85502601553847,5471583,164.38911357737248,154.2794152322474,156.6828302771408,0.27610844791571854,76.20229652099107,6.366748712052129,5.794440658366744,0.5723080536853846,4.106259850766771,0.99237775126278,-0.03070595261354392,-0.0014632356813045755,0.19206613407770368,0.04263645896717194,0.00119693964940093,-0.008996070297283665,-0.012941615882574253,1
2021-07-28,164.41837441278744,166.87819133880177,164.602126978775,165.8905023848754,7016763,164.33823734977247,155.5672059521605,157.51989137784395,0.2682822174738439,76.51721450560078,6.277483365744104,5.891049199842216,0.3864341659018873,4.15464913972276,1.2422445942189237,0.012422422545304679,0.015184780158008504,0.19477284441026055,-0.03070595261354392,0.04263645896717194,0.00119693964940093,-0.004180293389804635,0
2021-07-29,165.50362674639308,162.62963322246776,159.3659200775056,161.14115789159825,10925441,163.91624049521835,156.49208843557494,157.84909742454886,0.2588178211627809,60.35769956297932,5.757142768851082,5.86426791364399,-0.10712514479290736,3.765692715345602,1.835815984494341,-0.028629393636161238,-0.004927603294929583,0.13704996114872836,0.012422422545304679,-0.03070595261354392,0.04263645896717194,-0.008996070297283665,0
2021-07-30,161.89471317389444,160.95639185686264,158.59815159697808,159.65320288175502,8165613,163.3796737552282,157.20569377645376,158.0131070115676,0.23995164124871585,55.53450469158983,5.165162781681261,5.724446887251444,-0.5592841055701836,3.7211461979296416,1.3255387764521924,-0.00923386073000787,-0.01529459616321105,0.10358728200461753,-0.028629393636161238,0.012422422545304679,-0.03070595261354392,0.00119693964940093,1
2021-08-02,158.92017368389764,163.91853304862207,161.5855132766507,162.64498794756238,5594325,163.4805106505099,158.21742040851413,158.43418709665804,0.21100188078240092,54.6509436840793,4.881159460439591,5.555789401889074,-0.6746299414494832,3.7045931167165542,0.9132277757877241,0.018739273699527326,-0.03786400400153733,0.15025778146992952,-0.00923386073000787,-0.028629393636161238,0.012422422545304679,0.04263645896717194,1
2021-08-03,163.44014732188344,163.78279717882046,162.7349800251772,162.98804718297225,4393357,163.60266581297816,159.35968122890796,158.84817437723206,0.17779045141289881,50.95733579365219,4.630390535676781,5.370709628646615,-0.740319092969834,3.492035775976597,0.7417547293763672,0.002109251811193147,-0.0052911335932045445,0.17257107101134506,0.018739273699527326,-0.00923386073000787,-0.028629393636161238,-0.03070595261354392,0
2021-08-04,162.80582218598894,161.65161213503308,159.7890972355402,160.0105561782517,1940740,162.31192578322194,160.30679346709059,158.95384545005203,0.13841016659161925,43.313825971498225,4.143630522615098,5.125293807440313,-0.9816632848252151,3.4418680599099605,0.3297352965864707,-0.018268155586758983,-0.0354447429002408,0.1419439536539644,0.002109251811193147,0.018739273699527326,-0.00923386073000787,0.012422422545304679,0
2021-08-05,159.89405309338184,158.85165746015,156.7602958250491,157.8753313340448,5038636,161.4576836858657,161.08896611128205,158.8557987122332,0.0905339210596452,41.54203467226537,3.5447136527569683,4.8091777765036445,-1.2644641237466763,3.5083508308204574,0.8657087823609307,-0.013344274872891915,-0.02026686788331522,0.11612343365737354,-0.018268155586758983,0.002109251811193147,0.018739273699527326,-0.028629393636161238,1
2021-08-06,156.98017338804414,161.5500571188641,158.741430349857,159.67070824275586,4730753,160.5691416655629,161.88700844725398,158.92988139682615,0.07667501091308945,40.63805905742805,3.1783021417082296,4.483002649544562,-1.3047005078363325,3.569225774687104,0.8134690966239468,0.011372118072786597,0.00010964616233732905,0.11726734115280646,-0.013344274872891915,-0.018268155586758983,0.002109251811193147,-0.00923386073000787,0
2021-08-09,159.4528560588696,158.91561248513176,156.04520092945515,157.65819950037016,6300543,160.07157618110176,162.09251613120907,158.8142739516938,0.07143941294273137,40.79952531614209,2.6944656206482875,4.125295243765308,-1.4308296231170203,3.5560929415956184,1.077279895462929,-0.01260411984473686,-0.03066057251515175,0.028143928067708046,0.011372118072786597,-0.013344274872891915,-0.018268155586758983,0.018739273699527326,1
2021-08-10,157.16639742383887,158.65257367609271,157.83644916398882,158.27446987084235,5067904,159.87461432239994,162.22140932677516,158.76520085343458,0.07306696480432873,42.64619281983907,2.3338464314720397,3.7670054813066542,-1.4331590498346145,3.4758080021248077,0.8770781764209369,0.003908901487047256,-0.028919772913398867,0.017399221591664293,-0.01260411984473686,0.011372118072786597,-0.013344274872891915,0.002109251811193147,1
2021-08-11,157.98594516129353,159.75926047009702,158.2205595386806,158.4224988417633,4741414,159.27140159300006,162.18064157228068,158.73404612510083,0.07632573320112755,44.76533523443962,2.036522068043098,3.4209087986539433,-1.3843867306108453,3.465269111361595,0.8224061530659948,0.0009352675200349214,-0.009924703559678227,-0.005375001587291872,0.003908901487047256,-0.01260411984473686,0.011372118072786597,-0.018268155586758983,0
2021-08-12,158.35723940280735,157.36472284156997,155.71748100204806,156.64787956081426,2645155,158.36566336126322,161.9092400422384,158.5443946192566,0.0809176739244104,42.202183885426955,1.6388023299185477,3.064487504906864,-1.4256851749883164,3.5787204967584927,0.46908181825533213,-0.011201813466669264,-0.007774816767499915,-0.03510641520021274,0.0009352675200349214,0.003908901487047256,-0.01260411984473686,-0.013344274872891915,1
2021-08-13,157.09798763721918,164.1645907491907,162.18496841723123,162.772947295148,3700627,158.76029066367695,161.8229738229171,158.92880849888306,0.08022328066924508,40.878044414133655,1.7971321283727661,2.811016429600045,-1.0138843012272787,3.5909271221891736,0.6635934465218791,0.03910086591345041,0.019428980346699598,-0.0110070522349911,-0.011201813466669264,0.0009352675200349214,0.003908901487047256,0.011372118072786597,1
2021-08-16,162.87432392327548,165.24201293157742,164.69572742797772,164.9507013117407,6521796,159.7710578033478,161.87261835552866,159.47625330005192,0.07819311371745967,51.746376509097715,2.0744235201847516,2.6636978477169864,-0.5892743275322347,3.3190861781280825,1.1846053808377492,0.013379090646087999,0.04625513823246097,0.006360483491927971,0.03910086591345041,-0.011201813466669264,0.0009352675200349214,-0.01260411984473686,0
2021-08-17,165.10295575100798,159.84885388760048,157.95310992571808,159.38286686772318,10706515,159.72993760691455,161.54577220741663,159.46776362438567,0.0779116542959171,40.67735970779219,1.823876723133651,2.4957336228003193,-0.6718568996666683,3.6029737540394615,1.8710621288223552,-0.03375453635383363,0.007003005587605582,-0.041286664659232364,0.013379090646087999,0.03910086591345041,-0.011201813466669264,0.003908901487047256,1
2021-08-18,158.85904580501304,161.41949940767162,159.4000831841969,159.75594322203554,5183493,160.0296152814382,161.33914398591943,159.49396176962657,0.07761119393872558,47.731094295540544,1.6365555317922258,2.3238980045987008,-0.687342472806475,3.282405913509365,0.9114650118160471,0.002340755701313757,0.008417013934391315,-0.026443152189393304,-0.03375453635383363,0.013379090646087999,0.03910086591345041,0.0009352675200349214,0
2021-08-19,159.3338261210421,158.31944365373317,156.55394898365708,157.76741937743972,6144847,159.95717949666638,161.0704891914315,159.33700337033684,0.07990886013748173,46.961023381483486,1.3125150263940952,2.12162140895778,-0.8091063825636846,3.3294764809206714,1.0536167538665546,-0.012447260518077097,0.007146855864019752,-0.034525300398482006,0.002340755701313757,-0.03375453635383363,0.013379090646087999,-0.011201813466669264,1
2021-08-20,158.6187599903845,161.80069486973636,159.51048401200498,160.16580999171464,7889089,160.20622394665943,160.9860453967231,159.41234942682573,0.07982037995368765,45.92685651195799,1.2350043087577376,1.9442979889177716,-0.709293680160034,3.312901147022785,1.3159481238384458,0.015202065317028834,-0.016017018471171096,-0.010950532415318182,-0.012447260518077097,0.002340755701313757,-0.03375453635383363,0.03910086591345041,0
2021-08-23,159.81254778399583,158.64779330845,157.544844661871,158.00439357591267,3896707,160.40001166310205,160.78944694578115,159.2843534403791,0.06586728084447127,42.27378463462761,0.9877817326110687,1.7529947376564312,-0.7652130050453625,3.4188408683503257,0.6714101908725613,-0.013494867699378355,-0.042111416808711666,-0.025464084805176035,0.015202065317028834,-0.012447260518077097,0.002340755701313757,0.013379090646087999,0
2021-08-24,158.7894581174179,158.96279415535304,156.873564854371,157.68996788222935,6241465,159.67387174697083,160.24869606462326,159.13940929872913,0.06428328738173911,46.0785662236085,0.7577496676711633,1.5539457236593779,-0.7961960559882146,3.339575107889609,1.0683307329836609,-0.0019899806996964697,-0.010621586992150323,-0.06717571674419254,-0.013494867699378355,0.015202065317028834,-0.012447260518077097,-0.03375453635383363,1
2021-08-25,157.57498294429453,160.47080558850632,157.53521962691266,159.09689944513298,4008004,158.83761433745545,160.02211860888963,159.13554476658402,0.054645135505047425,52.11635237257701,0.68112364838953,1.3793813086054083,-0.6982576602158783,3.3170983656318276,0.7041689925185984,0.008922137418116538,-0.004125316176729621,-0.029038636690669972,-0.0019899806996964697,-0.013494867699378355,0.015202065317028834,0.002340755701313757,1
2021-08-26,159.09799145577264,162.7798492861885,160.84709874454626,161.70624878978995,7617278,159.16952604060785,159.82286843769512,159.36924513233,0.055206113605171796,53.42981567502623,0.8214801491142509,1.2678010767071768,-0.44632092759292585,3.3176857982201295,1.378340332342694,0.016401006894272374,0.02496605083542036,-0.025222984649101443,0.008922137418116538,-0.0019899806996964697,-0.013494867699378355,-0.012447260518077097,0
2021-08-27,162.22550299447815,159.15919013322252,157.00134276928958,158.4685181793182,5726191,158.9856081773625,159.6955998799675,159.28736086387437,0.055696661793958664,51.31121991676041,0.6638039668055171,1.147001654726845,-0.4831976879213278,3.394785705877248,1.059534185578587,-0.020022297435645986,-0.010597091929196556,-0.016585705025639497,0.016401006894272374,0.008922137418116538,-0.0019899806996964697,0.015202065317028834,0
2021-08-30,159.0731829014826,158.00792966549022,157.10722074875645,157.48208310950386,6073105,158.94484585337167,159.592213224146,159.12324470438614,0.054248423564960235,48.732975209360326,0.45401380168610217,1.0084040841186963,-0.5543902824325941,3.420994509794334,1.118769123968722,-0.006224801500939958,-0.003305670523382487,-0.013598974108018136,-0.020022297435645986,0.016401006894272374,0.008922137418116538,-0.013494867699378355,0
2021-08-31,157.42973013102153,156.25790097232175,154.56238456351875,156.04488676573627,3941061,158.35614253537477,159.27792269167807,158.84339398269069,0.05329191054396541,46.348735779336444,0.1698261998625128,0.8406885072674597,-0.6708623074049469,3.5196371965492403,0.7290476300015308,-0.009126094317461253,-0.010432376508071273,-0.04057980061429267,-0.006224801500939958,-0.020022297435645986,0.016401006894272374,-0.0019899806996964697,0
2021-09-01,155.8631367357632,154.83686101825478,153.61128118359906,154.1672493818462,7151358,157.80797907907956,158.85788470114827,158.41828992806845,0.05979436813770355,46.20254777677035,-0.20454628461004631,0.6316415488919584,-0.8361878335020048,3.5002506067222368,1.2620866744005241,-0.01203267484636572,-0.030985205120146575,-0.05411929250998215,-0.009126094317461253,-0.006224801500939958,-0.020022297435645986,0.008922137418116538,1
2021-09-02,154.1413860766476,160.35456246282948,157.70854261953394,159.05274900264422,12408411,158.00266209628168,158.81227483564314,158.47596802575714,0.05953137931302134,44.08030288096732,-0.10580058292677563,0.48415312252821163,-0.5899537054549873,3.405293599051297,2.0561477095011393,0.03168960749048244,-0.01640938310674156,-0.005985899921130744,-0.01203267484636572,-0.009126094317461253,-0.006224801500939958,0.016401006894272374,1
2021-09-03,159.2140082243786,162.27299023915344,159.29733418420048,160.4564066182461,3601407,158.1968774067264,158.9351831825099,158.6560078978016,0.06003605428443428,42.667907680698875,0.08474267499761368,0.4042710330220921,-0.31952835802447843,3.458948999056996,0.6024113636635452,0.00882510754704735,0.012544374502691191,0.016348819428540384,0.03168960749048244,-0.01203267484636572,-0.009126094317461253,-0.020022297435645986,0
2021-09-06,160.88545277864824,158.78153737833267,155.35574595743498,157.11871089051485,4704812,157.5415148496871,158.81365949906981,158.5162536244119,0.06049316212482665,46.01633001973101,-0.03319195505153516,0.31677843540736667,-0.3499703904589018,3.3234539472561755,0.7976242291948592,-0.020801261838501728,-0.0023073876838188845,-0.015982877387636263,0.00882510754704735,0.03168960749048244,-0.01203267484636572,-0.006224801500939958,1
2021-09-07,157.1207046604921,161.16332187356514,158.81837932347392,159.65826926427542,5912876,157.7114792903953,158.90890091639864,158.62007322803584,0.06051284413042968,49.840320876394536,0.07737322734729446,0.2688973937953522,-0.19152416644805775,3.4668809789063073,0.9953028815380162,0.016163309636178402,0.023156045503520906,0.012686113188173032,-0.020801261838501728,0.00882510754704735,0.03168960749048244,-0.009126094317461253,1
2021-09-08,159.95470020991667,167.5584167514012,165.66642822211313,165.95316493449883,7382054,158.92163383682313,159.27455306228708,159.28671792862337,0.07192394082330757,61.7305147112383,0.6652735436337309,0.34817262376302793,0.317100919870703,3.802463353816831,1.215590624479262,0.03942730745630052,0.07644889300360358,0.04851505786070587,0.016163309636178402,-0.020801261838501728,0.00882510754704735,-0.01203267484636572,1
2021-09-09,166.76883788311363,170.93527181213088,169.3204473091718,169.5256938197554,4308849,160.84746341596875,159.80327663266763,160.21753391872628,0.08974339987206122,62.97642401998212,1.4032857988799492,0.5591952587864122,0.844090540093537,3.8702370241979316,0.6999432951338631,0.021527332043752345,0.06584573283255257,0.07008597300994635,0.03942730745630052,0.016163309636178402,-0.020801261838501728,0.03168960749048244,0
2021-09-10,169.71961914949335,166.00810226072593,163.69977904164625,165.36925512430395,1735468,162.44774995060556,160.21858023092904,160.68587221014243,0.09343975559752775,59.67533539517385,1.6339409086365038,0.7741443887564305,0.8597965198800732,4.099161984788324,0.2864877331383343,-0.024518045623636797,0.030617964153630828,0.05567503108207639,0.021527332043752345,0.03942730745630052,0.016163309636178402,0.00882510754704735,0
2021-09-13,165.52386852626856,165.6839019554219,162.77474771362972,163.8845892316281,9282818,163.13801284046036,160.27151556123763,160.9766646666411,0.09182376055084555,57.89521601401736,1.6775983062250361,0.9548351722501518,0.7227631339748843,4.157728051989049,1.4982459703607791,-0.008977883413454735,0.043062206294627314,0.006829402274472818,-0.024518045623636797,0.021527332043752345,0.03942730745630052,-0.020801261838501728,1
2021-09-14,163.13781100168,168.91816738504494,165.91869236634824,167.5147197772487,7305970,164.14634329174646,160.39361167864277,161.57103331305998,0.10047711929848742,60.153348477456454,1.9822679540578747,1.1603217286116965,0.8219462254461782,4.307584637119277,1.2124555542811204,0.022150530215442776,0.04920791481190889,0.015544150131634016,-0.008977883413454735,-0.024518045623636797,0.021527332043752345,0.016163309636178402,0
2021-09-15,166.19266171220724,166.76695576549702,164.98803590506938,165.58059613780574,2684005,165.35518404135945,160.68874164388478,161.93553902440053,0.10415523910616445,54.75051364576975,2.044090231645896,1.3370754292185365,0.7070148024273595,4.224994210770977,0.4548552937096757,-0.011545992149315842,-0.0022450237501655534,0.03888579363568767,0.022150530215442776,-0.008977883413454735,-0.024518045623636797,0.03942730745630052,1
2021-09-16,165.7735185921199,167.3423707857451,166.17076394420462,166.97154632312024,4226870,166.39993790690872,161.03234179155547,162.39335786973868,0.10781495357800816,60.92052323142934,2.180191002583001,1.5056985438914294,0.6744924586915717,4.014770541302332,0.728156790708468,0.00840044194645162,-0.015066432934648821,0.04516641419127776,-0.011545992149315842,0.022150530215442776,-0.008977883413454735,0.021527332043752345,1
2021-09-17,166.92404747754264,170.38096033762028,169.1531762904185,169.37864341724008,10092195,166.8892919758717,161.58525722202216,163.02838382860244,0.11638210333419927,64.74095211848467,2.453996320624981,1.6953580992381396,0.7586382213868412,4.16106458301221,1.7061906813493157,0.01441621130741444,0.02424506471848331,0.07359709682530768,0.00840044194645162,-0.011545992149315842,0.022150530215442776,-0.024518045623636797,0
2021-09-20,169.11706384384482,167.79855928213985,164.856374104512,166.78717171609506,9617727,166.4980745324917,161.9005601612784,163.3700918183745,0.1173210992413897,62.940531609641376,2.4338232993912925,1.8430511392687703,0.5907721601225222,4.275533923493849,1.5509720684546064,-0.01529987281077283,0.01771113744175512,0.041340668927550395,0.01441621130741444,0.00840044194645162,-0.011545992149315842,-0.008977883413454735,0
2021-09-21,166.9090248580461,168.35266343585593,165.2110983848735,166.60164685625654,7845541,166.6741304941992,162.3099531746281,163.66386954909103,0.11658028622663814,65.61551588162395,2.3754826438006944,1.9495374401751553,0.4259452036255391,4.3261024569827935,1.2490314106952383,-0.001112344899968254,-0.0054507026141124015,0.05441148240104687,-0.01529987281077283,0.01441621130741444,0.00840044194645162,0.022150530215442776,0
2021-09-22,166.57145677397514,158.2274039124382,155.35540399663032,157.12546255094105,5023085,165.70854096838679,162.28307196837628,163.06946891289556,0.11899014380162948,47.82987300373016,1.5467681953350336,1.8689835912071309,-0.32221539587209724,4.6874545840287185,0.7932789202896965,-0.056879295517957895,-0.05106355324284395,-0.0035798430227971245,-0.001112344899968254,-0.01529987281077283,0.01441621130741444,-0.011545992149315842,0
2021-09-23,157.65707153155105,154.64237721477153,153.24164099713983,153.84478339074198,5571611,163.75569291317152,162.03297120388146,162.23086113815432,0.12837982111835047,42.857232701429965,0.6181569058906575,1.6188182541438363,-1.0006613482531788,4.734853178121004,0.8943525000045347,-0.020879360397335067,-0.07861676567919895,-0.03301205788867223,-0.056879295517957895,-0.001112344899968254,-0.01529987281077283,0.00840044194645162,0
2021-09-24,153.88452651436666,154.55692655240145,151.58249765864036,152.76275796067875,5114701,161.92457317358193,161.6070906882095,161.37012448565656,0.13729478572967813,45.05300756718796,-0.20274749371770895,1.2545051045715274,-1.4572525982892364,4.582979480474573,0.8250587390668487,-0.007033227947125464,-0.09809905854323364,-0.05530702057616399,-0.020879360397335067,-0.056879295517957895,-0.001112344899968254,0.01441621130741444,0
2021-09-27,152.42045177764166,149.59857996764907,148.0041900191801,149.2675155852744,8463690,159.39542592531825,161.16894770754075,160.26988731289455,0.15262662141891598,38.45008750247663,-1.1224184522041867,0.7791203932163846,-1.9015388454205713,4.633976406078028,1.3394615839813075,-0.02288019948097586,-0.10504198824501088,-0.05806202203286992,-0.007033227947125464,-0.020879360397335067,-0.056879295517957895,-0.01529987281077283,1
2021-09-28,149.710914548792,154.42161256988337,152.86440588781213,153.5543326759476,3796776,157.13481010513365,160.9819119726095,159.65938234589936,0.15613573103396908,35.57399017869244,-1.4881989685464134,0.32565652086382507,-1.8138554894102386,4.437829941612541,0.6015636952367287,0.028719022178835596,-0.07831443702093854,-0.02494093522261287,-0.02288019948097586,-0.007033227947125464,-0.020879360397335067,-0.001112344899968254,0
2021-09-29,153.45430842399787,150.02387668945372,148.25745718108078,149.80482137954073,3904655,154.70876005705443,160.68476600183826,158.76351316713948,0.16441726361830067,27.148924260128098,-2.056925927006006,-0.15085996871014112,-1.9060659582958648,4.460313414272166,0.6349883249805476,-0.024418140674152267,-0.04659105566054855,-0.03998891290531992,0.028719022178835596,-0.02288019948097586,-0.007033227947125464,-0.056879295517957895,0
2021-09-30,150.04145458108263,149.9681987923815,146.9131145872224,148.61005958260043,8073598,152.13853330367496,160.42013791615992,157.8404719321814,0.17869875726343742,29.149620244733683,-2.5743776084381977,-0.6355634966557525,-1.9388141117824453,4.262396944775735,1.3609247224166992,-0.007975456236573919,-0.03402600785524301,-0.0360465002880187,-0.024418140674152267,0.028719022178835596,-0.02288019948097586,-0.020879360397335067,1
2021-10-01,148.3972154821224,150.48672138008826,147.23732246806532,148.83482713853815,5294904,150.95415681618883,159.93357020834532,157.0217769509411,0.19082942195962407,30.670385667467244,-2.9325206579932797,-1.094954928923258,-1.8375657290700216,4.286700135506503,0.8799745691879254,0.001512465283770359,-0.0257126205010757,-0.06424234682002383,-0.007975456236573919,-0.024418140674152267,0.028719022178835596,-0.007033227947125464,1
2021-10-04,148.5446765220192,153.39058615901524,151.37250849768975,152.7672331178409,9354676,150.80022106291727,159.56741908927842,156.6350002388411,0.19470660067146314,31.204563709836904,-2.8660018220251686,-1.4491643075436402,-1.4168375144815284,4.252570197439378,1.4968431317030202,0.02642127555026086,0.023445942131777198,-0.0479206387732406,0.001512465283770359,-0.007975456236573919,-0.024418140674152267,-0.02288019948097586,0
2021-10-05,152.80580756076657,150.67222238142912,148.51096610538127,149.11519750859716,4120129,150.2791409983342,159.1862994044252,155.9513818088189,0.20419260171122897,29.895470144101154,-3.0725554114254408,-1.7738425283200003,-1.2987128831054404,4.376111850316543,0.6688557912680722,-0.023905883052988575,-0.028909214673339956,-0.05093927601974013,0.02642127555026086,0.001512465283770359,-0.007975456236573919,0.028719022178835596,1
2021-10-06,149.12093634574452,152.89236419221965,151.6268292704257,152.25071868194004,5272887,150.70531286928644,158.83355890050447,155.61495788819354,0.204443047632147,32.760092779180695,-2.9492432250601155,-2.0089226676680236,-0.9403205573920919,4.52006842429391,0.8709026757790508,0.021027509105248088,0.0163272268534167,-0.04639628511864913,-0.023905883052988575,0.02642127555026086,0.001512465283770359,-0.024418140674152267,1
2021-10-07,152.46988071487291,154.05129307651984,150.60532532304578,152.37238228257996,3726704,150.53646281309105,158.1868549646988,155.32017828768323,0.19718130790805988,28.957132749021383,-2.8093161453774087,-2.169001363209901,-0.6403147821675077,4.522679405649198,0.6184989694875884,0.0007991003372147532,0.025316743096306826,-0.08183503253631319,0.021027509105248088,-0.023905883052988575,0.02642127555026086,-0.007975456236573919,0
2021-10-08,152.24957970231424,151.24108262889283,149.68165316610126,149.84845389396068,5405594,150.54269602943674,157.24984353966096,154.82274879734481,0.19714361533820607,29.00561586396924,-2.8690106849417703,-2.309003227556275,-0.5600074573854954,4.3918551059171005,0.8706192851855983,-0.016564211642622784,0.006810413764777312,-0.11607231613348312,0.0007991003372147532,0.021027509105248088,-0.023905883052988575,0.001512465283770359,1
2021-10-11,149.02292687078756,152.51102616031582,149.68228899035543,151.0228508324608,2983421,150.88738049370252,156.56668143052556,154.47730352780988,0.19585548569924513,31.153135281931625,-2.7894005463732015,-2.4050826913196603,-0.3843178550535411,4.36951025727267,0.5061847497367612,0.007837230935536788,-0.01141856306341904,-0.08675375771064164,-0.016564211642622784,0.0007991003372147532,0.021027509105248088,0.02642127555026086,1
2021-10-12,150.82677459546474,151.77525344687237,150.26435306915022,151.59363334246788,4434594,151.2814956656925,155.98139781675604,154.2151516927788,0.1859789365556414,41.46968716404433,-2.6497073823502717,-2.454007629525783,-0.19569975282448882,3.6741286514223788,0.7711843632133362,0.0037794446791385994,0.016620947262788732,-0.07499763063010556,0.007837230935536788,-0.016564211642622784,0.0007991003372147532,-0.023905883052988575,0
2021-10-13,151.9546468194139,151.8125661373526,148.8950705558236,150.07308196145556,3034321,150.89661692906603,155.15084363505161,153.83859989902214,0.1785124198821803,43.850034468659814,-2.631362621759507,-2.489478627972528,-0.14188399378697936,3.605105367688649,0.5260717840899001,-0.010030443544929213,-0.014302965131046008,-0.10412003099778944,0.0037794446791385994,0.007837230935536788,-0.016564211642622784,0.021027509105248088,1
2021-10-14,149.93919752731466,151.59934044958956,148.46147221024134,150.24810203655358,7113957,151.05846043305976,154.42072486832532,153.5121910024341,0.16424443857642237,45.77473933133485,-2.5730411922659187,-2.506191140831206,-0.06685005143471257,3.6167796066591587,1.2032595167890983,0.0011662322970282801,-0.013941373195090145,-0.09259837480287592,-0.010030443544929213,0.0037794446791385994,0.007837230935536788,0.0007991003372147532,0
